Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
,Tanzania,-6.369,34.8888,23-01-2020,0
,Tanzania,-6.369,34.8888,22-01-2020,0
,Thailand,15,101,20-03-2020,322
,Thailand,15,101,19-03-2020,272
,Thailand,15,101,18-03-2020,212
,Thailand,15,101,17-03-2020,177
,Thailand,15,101,16-03-2020,147
,Thailand,15,101,15-03-2020,114
,Thailand,15,101,14-03-2020,82
,Thailand,15,101,13-03-2020,75
,Thailand,15,101,12-03-2020,70
,Thailand,15,101,11-03-2020,59
,Thailand,15,101,10-03-2020,53
,Thailand,15,101,09-03-2020,50
,Thailand,15,101,08-03-2020,50
,Thailand,15,101,07-03-2020,50
,Thailand,15,101,06-03-2020,48
,Thailand,15,101,05-03-2020,47
,Thailand,15,101,04-03-2020,43
,Thailand,15,101,03-03-2020,43
,Thailand,15,101,02-03-2020,43
,Thailand,15,101,01-03-2020,42
,Thailand,15,101,29-02-2020,42
,Thailand,15,101,28-02-2020,41
,Thailand,15,101,27-02-2020,40
,Thailand,15,101,26-02-2020,40
,Thailand,15,101,25-02-2020,37
,Thailand,15,101,24-02-2020,35
,Thailand,15,101,23-02-2020,35
,Thailand,15,101,22-02-2020,35
,Thailand,15,101,21-02-2020,35
,Thailand,15,101,20-02-2020,35
,Thailand,15,101,19-02-2020,35
,Thailand,15,101,18-02-2020,35
,Thailand,15,101,17-02-2020,35
,Thailand,15,101,16-02-2020,34
,Thailand,15,101,15-02-2020,33
,Thailand,15,101,14-02-2020,33
,Thailand,15,101,13-02-2020,33
,Thailand,15,101,12-02-2020,33
,Thailand,15,101,11-02-2020,33
,Thailand,15,101,10-02-2020,32
,Thailand,15,101,09-02-2020,32
,Thailand,15,101,08-02-2020,32
,Thailand,15,101,07-02-2020,25
,Thailand,15,101,06-02-2020,25
,Thailand,15,101,05-02-2020,25
,Thailand,15,101,04-02-2020,25
,Thailand,15,101,03-02-2020,19
,Thailand,15,101,02-02-2020,19
,Thailand,15,101,01-02-2020,19
,Thailand,15,101,31-01-2020,19
,Thailand,15,101,30-01-2020,14
,Thailand,15,101,29-01-2020,14
,Thailand,15,101,28-01-2020,14
,Thailand,15,101,27-01-2020,8
,Thailand,15,101,26-01-2020,8
,Thailand,15,101,25-01-2020,7
,Thailand,15,101,24-01-2020,5
,Thailand,15,101,23-01-2020,3
,Thailand,15,101,22-01-2020,2
,Togo,8.6195,0.8248,20-03-2020,9
,Togo,8.6195,0.8248,19-03-2020,1
,Togo,8.6195,0.8248,18-03-2020,1
,Togo,8.6195,0.8248,17-03-2020,1
,Togo,8.6195,0.8248,16-03-2020,1
,Togo,8.6195,0.8248,15-03-2020,1
,Togo,8.6195,0.8248,14-03-2020,1
,Togo,8.6195,0.8248,13-03-2020,1
,Togo,8.6195,0.8248,12-03-2020,1
,Togo,8.6195,0.8248,11-03-2020,1
,Togo,8.6195,0.8248,10-03-2020,1
,Togo,8.6195,0.8248,09-03-2020,1
,Togo,8.6195,0.8248,08-03-2020,1
,Togo,8.6195,0.8248,07-03-2020,1
,Togo,8.6195,0.8248,06-03-2020,1
,Togo,8.6195,0.8248,05-03-2020,0
,Togo,8.6195,0.8248,04-03-2020,0
,Togo,8.6195,0.8248,03-03-2020,0
,Togo,8.6195,0.8248,02-03-2020,0
,Togo,8.6195,0.8248,01-03-2020,0
,Togo,8.6195,0.8248,29-02-2020,0
,Togo,8.6195,0.8248,28-02-2020,0
,Togo,8.6195,0.8248,27-02-2020,0
,Togo,8.6195,0.8248,26-02-2020,0
,Togo,8.6195,0.8248,25-02-2020,0
,Togo,8.6195,0.8248,24-02-2020,0
,Togo,8.6195,0.8248,23-02-2020,0
,Togo,8.6195,0.8248,22-02-2020,0
,Togo,8.6195,0.8248,21-02-2020,0
,Togo,8.6195,0.8248,20-02-2020,0
,Togo,8.6195,0.8248,19-02-2020,0
,Togo,8.6195,0.8248,18-02-2020,0
,Togo,8.6195,0.8248,17-02-2020,0
,Togo,8.6195,0.8248,16-02-2020,0
,Togo,8.6195,0.8248,15-02-2020,0
,Togo,8.6195,0.8248,14-02-2020,0
,Togo,8.6195,0.8248,13-02-2020,0
,Togo,8.6195,0.8248,12-02-2020,0
,Togo,8.6195,0.8248,11-02-2020,0
,Togo,8.6195,0.8248,10-02-2020,0
,Togo,8.6195,0.8248,09-02-2020,0
,Togo,8.6195,0.8248,08-02-2020,0
,Togo,8.6195,0.8248,07-02-2020,0
,Togo,8.6195,0.8248,06-02-2020,0
,Togo,8.6195,0.8248,05-02-2020,0
,Togo,8.6195,0.8248,04-02-2020,0
,Togo,8.6195,0.8248,03-02-2020,0
,Togo,8.6195,0.8248,02-02-2020,0
,Togo,8.6195,0.8248,01-02-2020,0
,Togo,8.6195,0.8248,31-01-2020,0
,Togo,8.6195,0.8248,30-01-2020,0
,Togo,8.6195,0.8248,29-01-2020,0
,Togo,8.6195,0.8248,28-01-2020,0
,Togo,8.6195,0.8248,27-01-2020,0
,Togo,8.6195,0.8248,26-01-2020,0
,Togo,8.6195,0.8248,25-01-2020,0
,Togo,8.6195,0.8248,24-01-2020,0
,Togo,8.6195,0.8248,23-01-2020,0
,Togo,8.6195,0.8248,22-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,20-03-2020,9
,Trinidad and Tobago,10.6918,-61.2225,19-03-2020,9
,Trinidad and Tobago,10.6918,-61.2225,18-03-2020,7
,Trinidad and Tobago,10.6918,-61.2225,17-03-2020,5
,Trinidad and Tobago,10.6918,-61.2225,16-03-2020,4
,Trinidad and Tobago,10.6918,-61.2225,15-03-2020,2
,Trinidad and Tobago,10.6918,-61.2225,14-03-2020,2
,Trinidad and Tobago,10.6918,-61.2225,13-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,12-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,11-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,10-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,09-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,08-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,07-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,06-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,05-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,04-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,03-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,02-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,01-03-2020,0
,Trinidad and Tobago,10.6918,-61.2225,29-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,28-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,27-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,26-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,25-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,24-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,23-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,22-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,21-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,20-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,19-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,18-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,17-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,16-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,15-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,14-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,13-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,12-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,11-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,10-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,09-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,08-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,07-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,06-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,05-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,04-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,03-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,02-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,01-02-2020,0
,Trinidad and Tobago,10.6918,-61.2225,31-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,30-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,29-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,28-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,27-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,26-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,25-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,24-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,23-01-2020,0
,Trinidad and Tobago,10.6918,-61.2225,22-01-2020,0
,Tunisia,34,9,20-03-2020,54
,Tunisia,34,9,19-03-2020,39
,Tunisia,34,9,18-03-2020,29
,Tunisia,34,9,17-03-2020,24
,Tunisia,34,9,16-03-2020,20
,Tunisia,34,9,15-03-2020,18
,Tunisia,34,9,14-03-2020,18
,Tunisia,34,9,13-03-2020,16
,Tunisia,34,9,12-03-2020,7
,Tunisia,34,9,11-03-2020,7
,Tunisia,34,9,10-03-2020,5
,Tunisia,34,9,09-03-2020,2
,Tunisia,34,9,08-03-2020,2
,Tunisia,34,9,07-03-2020,1
,Tunisia,34,9,06-03-2020,1
,Tunisia,34,9,05-03-2020,1
,Tunisia,34,9,04-03-2020,1
,Tunisia,34,9,03-03-2020,0
,Tunisia,34,9,02-03-2020,0
,Tunisia,34,9,01-03-2020,0
,Tunisia,34,9,29-02-2020,0
,Tunisia,34,9,28-02-2020,0
,Tunisia,34,9,27-02-2020,0
,Tunisia,34,9,26-02-2020,0
,Tunisia,34,9,25-02-2020,0
,Tunisia,34,9,24-02-2020,0
,Tunisia,34,9,23-02-2020,0
,Tunisia,34,9,22-02-2020,0
,Tunisia,34,9,21-02-2020,0
,Tunisia,34,9,20-02-2020,0
,Tunisia,34,9,19-02-2020,0
,Tunisia,34,9,18-02-2020,0
,Tunisia,34,9,17-02-2020,0
,Tunisia,34,9,16-02-2020,0
,Tunisia,34,9,15-02-2020,0
,Tunisia,34,9,14-02-2020,0
,Tunisia,34,9,13-02-2020,0
,Tunisia,34,9,12-02-2020,0
,Tunisia,34,9,11-02-2020,0
,Tunisia,34,9,10-02-2020,0
,Tunisia,34,9,09-02-2020,0
,Tunisia,34,9,08-02-2020,0
,Tunisia,34,9,07-02-2020,0
,Tunisia,34,9,06-02-2020,0
,Tunisia,34,9,05-02-2020,0
,Tunisia,34,9,04-02-2020,0
,Tunisia,34,9,03-02-2020,0
,Tunisia,34,9,02-02-2020,0
,Tunisia,34,9,01-02-2020,0
,Tunisia,34,9,31-01-2020,0
,Tunisia,34,9,30-01-2020,0
,Tunisia,34,9,29-01-2020,0
,Tunisia,34,9,28-01-2020,0
,Tunisia,34,9,27-01-2020,0
,Tunisia,34,9,26-01-2020,0
,Tunisia,34,9,25-01-2020,0
,Tunisia,34,9,24-01-2020,0
,Tunisia,34,9,23-01-2020,0
,Tunisia,34,9,22-01-2020,0
,Turkey,38.9637,35.2433,20-03-2020,359
,Turkey,38.9637,35.2433,19-03-2020,192
,Turkey,38.9637,35.2433,18-03-2020,98
,Turkey,38.9637,35.2433,17-03-2020,47
,Turkey,38.9637,35.2433,16-03-2020,18
,Turkey,38.9637,35.2433,15-03-2020,6
,Turkey,38.9637,35.2433,14-03-2020,5
,Turkey,38.9637,35.2433,13-03-2020,5
,Turkey,38.9637,35.2433,12-03-2020,1
,Turkey,38.9637,35.2433,11-03-2020,1
,Turkey,38.9637,35.2433,10-03-2020,0
,Turkey,38.9637,35.2433,09-03-2020,0
,Turkey,38.9637,35.2433,08-03-2020,0
,Turkey,38.9637,35.2433,07-03-2020,0
,Turkey,38.9637,35.2433,06-03-2020,0
,Turkey,38.9637,35.2433,05-03-2020,0
,Turkey,38.9637,35.2433,04-03-2020,0
,Turkey,38.9637,35.2433,03-03-2020,0
,Turkey,38.9637,35.2433,02-03-2020,0
,Turkey,38.9637,35.2433,01-03-2020,0
,Turkey,38.9637,35.2433,29-02-2020,0
,Turkey,38.9637,35.2433,28-02-2020,0
,Turkey,38.9637,35.2433,27-02-2020,0
,Turkey,38.9637,35.2433,26-02-2020,0
,Turkey,38.9637,35.2433,25-02-2020,0
,Turkey,38.9637,35.2433,24-02-2020,0
,Turkey,38.9637,35.2433,23-02-2020,0
,Turkey,38.9637,35.2433,22-02-2020,0
,Turkey,38.9637,35.2433,21-02-2020,0
,Turkey,38.9637,35.2433,20-02-2020,0
,Turkey,38.9637,35.2433,19-02-2020,0
,Turkey,38.9637,35.2433,18-02-2020,0
,Turkey,38.9637,35.2433,17-02-2020,0
,Turkey,38.9637,35.2433,16-02-2020,0
,Turkey,38.9637,35.2433,15-02-2020,0
,Turkey,38.9637,35.2433,14-02-2020,0
,Turkey,38.9637,35.2433,13-02-2020,0
,Turkey,38.9637,35.2433,12-02-2020,0
,Turkey,38.9637,35.2433,11-02-2020,0
,Turkey,38.9637,35.2433,10-02-2020,0
,Turkey,38.9637,35.2433,09-02-2020,0
,Turkey,38.9637,35.2433,08-02-2020,0
,Turkey,38.9637,35.2433,07-02-2020,0
,Turkey,38.9637,35.2433,06-02-2020,0
,Turkey,38.9637,35.2433,05-02-2020,0
,Turkey,38.9637,35.2433,04-02-2020,0
,Turkey,38.9637,35.2433,03-02-2020,0
,Turkey,38.9637,35.2433,02-02-2020,0
,Turkey,38.9637,35.2433,01-02-2020,0
,Turkey,38.9637,35.2433,31-01-2020,0
,Turkey,38.9637,35.2433,30-01-2020,0
,Turkey,38.9637,35.2433,29-01-2020,0
,Turkey,38.9637,35.2433,28-01-2020,0
,Turkey,38.9637,35.2433,27-01-2020,0
,Turkey,38.9637,35.2433,26-01-2020,0
,Turkey,38.9637,35.2433,25-01-2020,0
,Turkey,38.9637,35.2433,24-01-2020,0
,Turkey,38.9637,35.2433,23-01-2020,0
,Turkey,38.9637,35.2433,22-01-2020,0
,Ukraine,48.3794,31.1656,20-03-2020,29
,Ukraine,48.3794,31.1656,19-03-2020,16
,Ukraine,48.3794,31.1656,18-03-2020,14
,Ukraine,48.3794,31.1656,17-03-2020,14
,Ukraine,48.3794,31.1656,16-03-2020,7
,Ukraine,48.3794,31.1656,15-03-2020,3
,Ukraine,48.3794,31.1656,14-03-2020,3
,Ukraine,48.3794,31.1656,13-03-2020,3
,Ukraine,48.3794,31.1656,12-03-2020,1
,Ukraine,48.3794,31.1656,11-03-2020,1
,Ukraine,48.3794,31.1656,10-03-2020,1
,Ukraine,48.3794,31.1656,09-03-2020,1
,Ukraine,48.3794,31.1656,08-03-2020,1
,Ukraine,48.3794,31.1656,07-03-2020,1
,Ukraine,48.3794,31.1656,06-03-2020,1
,Ukraine,48.3794,31.1656,05-03-2020,1
,Ukraine,48.3794,31.1656,04-03-2020,1
,Ukraine,48.3794,31.1656,03-03-2020,1
,Ukraine,48.3794,31.1656,02-03-2020,0
,Ukraine,48.3794,31.1656,01-03-2020,0
,Ukraine,48.3794,31.1656,29-02-2020,0
,Ukraine,48.3794,31.1656,28-02-2020,0
,Ukraine,48.3794,31.1656,27-02-2020,0
,Ukraine,48.3794,31.1656,26-02-2020,0
,Ukraine,48.3794,31.1656,25-02-2020,0
,Ukraine,48.3794,31.1656,24-02-2020,0
,Ukraine,48.3794,31.1656,23-02-2020,0
,Ukraine,48.3794,31.1656,22-02-2020,0
,Ukraine,48.3794,31.1656,21-02-2020,0
,Ukraine,48.3794,31.1656,20-02-2020,0
,Ukraine,48.3794,31.1656,19-02-2020,0
,Ukraine,48.3794,31.1656,18-02-2020,0
,Ukraine,48.3794,31.1656,17-02-2020,0
,Ukraine,48.3794,31.1656,16-02-2020,0
,Ukraine,48.3794,31.1656,15-02-2020,0
,Ukraine,48.3794,31.1656,14-02-2020,0
,Ukraine,48.3794,31.1656,13-02-2020,0
,Ukraine,48.3794,31.1656,12-02-2020,0
,Ukraine,48.3794,31.1656,11-02-2020,0
,Ukraine,48.3794,31.1656,10-02-2020,0
,Ukraine,48.3794,31.1656,09-02-2020,0
,Ukraine,48.3794,31.1656,08-02-2020,0
,Ukraine,48.3794,31.1656,07-02-2020,0
,Ukraine,48.3794,31.1656,06-02-2020,0
,Ukraine,48.3794,31.1656,05-02-2020,0
,Ukraine,48.3794,31.1656,04-02-2020,0
,Ukraine,48.3794,31.1656,03-02-2020,0
,Ukraine,48.3794,31.1656,02-02-2020,0
,Ukraine,48.3794,31.1656,01-02-2020,0
,Ukraine,48.3794,31.1656,31-01-2020,0
,Ukraine,48.3794,31.1656,30-01-2020,0
,Ukraine,48.3794,31.1656,29-01-2020,0
,Ukraine,48.3794,31.1656,28-01-2020,0
,Ukraine,48.3794,31.1656,27-01-2020,0
,Ukraine,48.3794,31.1656,26-01-2020,0
,Ukraine,48.3794,31.1656,25-01-2020,0
,Ukraine,48.3794,31.1656,24-01-2020,0
,Ukraine,48.3794,31.1656,23-01-2020,0
,Ukraine,48.3794,31.1656,22-01-2020,0
,United Arab Emirates,24,54,20-03-2020,140
,United Arab Emirates,24,54,19-03-2020,140
,United Arab Emirates,24,54,18-03-2020,113
,United Arab Emirates,24,54,17-03-2020,98
,United Arab Emirates,24,54,16-03-2020,98
,United Arab Emirates,24,54,15-03-2020,98
,United Arab Emirates,24,54,14-03-2020,85
,United Arab Emirates,24,54,13-03-2020,85
,United Arab Emirates,24,54,12-03-2020,85
,United Arab Emirates,24,54,11-03-2020,74
,United Arab Emirates,24,54,10-03-2020,74
,United Arab Emirates,24,54,09-03-2020,45
,United Arab Emirates,24,54,08-03-2020,45
,United Arab Emirates,24,54,07-03-2020,45
,United Arab Emirates,24,54,06-03-2020,29
,United Arab Emirates,24,54,05-03-2020,29
,United Arab Emirates,24,54,04-03-2020,27
,United Arab Emirates,24,54,03-03-2020,27
,United Arab Emirates,24,54,02-03-2020,21
,United Arab Emirates,24,54,01-03-2020,21
,United Arab Emirates,24,54,29-02-2020,21
,United Arab Emirates,24,54,28-02-2020,19
,United Arab Emirates,24,54,27-02-2020,13
,United Arab Emirates,24,54,26-02-2020,13
,United Arab Emirates,24,54,25-02-2020,13
,United Arab Emirates,24,54,24-02-2020,13
,United Arab Emirates,24,54,23-02-2020,13
,United Arab Emirates,24,54,22-02-2020,13
,United Arab Emirates,24,54,21-02-2020,9
,United Arab Emirates,24,54,20-02-2020,9
,United Arab Emirates,24,54,19-02-2020,9
,United Arab Emirates,24,54,18-02-2020,9
,United Arab Emirates,24,54,17-02-2020,9
,United Arab Emirates,24,54,16-02-2020,9
,United Arab Emirates,24,54,15-02-2020,8
,United Arab Emirates,24,54,14-02-2020,8
,United Arab Emirates,24,54,13-02-2020,8
,United Arab Emirates,24,54,12-02-2020,8
,United Arab Emirates,24,54,11-02-2020,8
,United Arab Emirates,24,54,10-02-2020,8
,United Arab Emirates,24,54,09-02-2020,7
,United Arab Emirates,24,54,08-02-2020,7
,United Arab Emirates,24,54,07-02-2020,5
,United Arab Emirates,24,54,06-02-2020,5
,United Arab Emirates,24,54,05-02-2020,5
,United Arab Emirates,24,54,04-02-2020,5
,United Arab Emirates,24,54,03-02-2020,5
,United Arab Emirates,24,54,02-02-2020,5
,United Arab Emirates,24,54,01-02-2020,4
,United Arab Emirates,24,54,31-01-2020,4
,United Arab Emirates,24,54,30-01-2020,4
,United Arab Emirates,24,54,29-01-2020,4
,United Arab Emirates,24,54,28-01-2020,0
,United Arab Emirates,24,54,27-01-2020,0
,United Arab Emirates,24,54,26-01-2020,0
,United Arab Emirates,24,54,25-01-2020,0
,United Arab Emirates,24,54,24-01-2020,0
,United Arab Emirates,24,54,23-01-2020,0
,United Arab Emirates,24,54,22-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,20-03-2020,2
Bermuda,United Kingdom,32.3078,-64.7505,19-03-2020,2
Bermuda,United Kingdom,32.3078,-64.7505,18-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,17-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,16-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,15-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,14-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,13-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,12-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,11-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,10-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,09-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,08-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,07-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,06-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,05-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,04-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,03-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,02-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,01-03-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,29-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,28-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,27-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,26-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,25-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,24-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,23-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,22-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,21-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,20-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,19-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,18-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,17-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,16-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,15-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,14-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,13-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,12-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,11-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,10-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,09-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,08-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,07-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,06-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,05-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,04-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,03-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,02-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,01-02-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,31-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,30-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,29-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,28-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,27-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,26-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,25-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,24-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,23-01-2020,0
Bermuda,United Kingdom,32.3078,-64.7505,22-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,20-03-2020,3
Cayman Islands,United Kingdom,19.3133,-81.2546,19-03-2020,3
Cayman Islands,United Kingdom,19.3133,-81.2546,18-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,17-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,16-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,15-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,14-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,13-03-2020,1
Cayman Islands,United Kingdom,19.3133,-81.2546,12-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,11-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,10-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,09-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,08-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,07-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,06-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,05-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,04-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,03-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,02-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,01-03-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,29-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,28-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,27-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,26-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,25-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,24-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,23-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,22-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,21-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,20-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,19-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,18-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,17-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,16-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,15-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,14-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,13-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,12-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,11-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,10-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,09-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,08-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,07-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,06-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,05-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,04-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,03-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,02-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,01-02-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,31-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,30-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,29-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,28-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,27-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,26-01-2020,0
Cayman Islands,United Kingdom,19.3133,-81.2546,25-01-2020,0
